Date,PKN.WA,PKO.WA,KGH.WA,PZU.WA,ALE.WA,CDR.WA,DNP.WA,LPP.WA,PEO.WA,MBK.WA,CPS.WA,JSW.WA,KTY.WA,OPL.WA,SPL.WA,TPE.WA,BDX.WA,XTB.WA,ENA.WA,ING.WA
2023-08-31,54.617515563964844,32.26152038574219,111.82254791259766,32.695743560791016,33.02000045776367,145.9508514404297,37.88999938964844,12605.126953125,87.55065155029297,429.0,13.5600004196167,36.209999084472656,561.3556518554688,6.364707946777344,274.3752136230469,4.281000137329102,391.4828796386719,28.63970375061035,8.568620681762695,154.15525817871094
2023-09-01,55.05930709838867,32.7020378112793,115.54670715332031,33.41563415527344,32.650001525878906,148.8194122314453,37.77000045776367,12814.0,88.52433013916016,428.0,13.795000076293945,37.02000045776367,570.0994262695312,6.371825695037842,280.2821350097656,4.107999801635742,388.0030212402344,28.5013484954834,8.149210929870605,151.79092407226562
2023-09-04,54.16706085205078,32.399723052978516,114.17464447021484,32.893516540527344,32.244998931884766,154.60601806640625,37.5,12423.49609375,86.73924255371094,418.29998779296875,13.770000457763672,37.20000076293945,577.5317993164062,6.346914768218994,272.7508239746094,3.990999937057495,388.0030212402344,28.259225845336914,7.8712310791015625,149.74179077148438
2023-09-05,53.52603530883789,32.106040954589844,112.45957946777344,32.73529815673828,31.155000686645508,151.8858184814453,37.58000183105469,12714.103515625,85.31928253173828,422.79998779296875,13.479999542236328,36.47999954223633,577.9689331054688,6.357590675354004,269.79736328125,3.940000057220459,391.04791259765625,28.241931915283203,7.700541973114014,148.1655731201172
2023-09-06,52.40856170654297,30.52535629272461,110.7445068359375,32.07185363769531,31.700000762939453,149.3634490966797,38.27000045776367,12714.103515625,81.22168731689453,408.5,14.59000015258789,35.9900016784668,567.0391235351562,6.3913984298706055,263.2998046875,3.690999984741211,372.7787170410156,27.688508987426758,7.188472747802734,146.58934020996094
2023-09-07,50.641395568847656,30.456254959106445,107.0693588256836,32.08025360107422,31.575000762939453,146.24758911132812,38.650001525878906,12169.2138671875,80.34536743164062,401.3999938964844,13.920000076293945,35.68000030517578,549.5513916015625,6.325562953948975,259.60797119140625,3.684000015258789,379.7384033203125,26.806488037109375,7.217733860015869,149.74179077148438
2023-09-08,50.78866195678711,30.37851905822754,108.09840393066406,32.8780632019043,31.795000076293945,152.4298553466797,38.380001068115234,12214.623046875,81.09186553955078,398.70001220703125,13.414999961853027,37.2599983215332,556.5465087890625,6.3913984298706055,262.118408203125,3.7890000343322754,363.2091064453125,27.896039962768555,7.32014799118042,154.4705047607422
2023-09-11,50.65871810913086,30.352602005004883,109.66646575927734,32.32379913330078,31.524999618530273,154.55654907226562,38.22999954223633,12205.5400390625,80.9133529663086,399.70001220703125,13.079999923706055,37.9900016784668,557.4208984375,6.403853893280029,264.9241943359375,3.8510000705718994,355.37945556640625,27.152376174926758,7.329901218414307,153.2095184326172
2023-09-12,51.29108810424805,30.456254959106445,110.35249328613281,33.222381591796875,31.600000381469727,155.00167846679688,37.7400016784668,12032.9912109375,81.4245376586914,400.8999938964844,12.675000190734863,38.0099983215332,570.973876953125,6.405632972717285,264.6288757324219,3.7699999809265137,361.0342102050781,27.965219497680664,7.2957634925842285,148.1655731201172
2023-09-13,51.204463958740234,30.5167236328125,109.12744140625,34.05377960205078,31.575000762939453,154.21034240722656,37.20000076293945,11833.1982421875,81.4245376586914,407.1000061035156,13.100000381469727,39.29999923706055,552.6117553710938,6.5248494148254395,263.8904724121094,3.8380000591278076,364.07904052734375,27.809568405151367,7.310393810272217,152.89427185058594
2023-09-14,51.81950378417969,30.672195434570312,113.97864532470703,34.8179931640625,31.895000457763672,153.9630584716797,37.5,11824.1181640625,82.88507080078125,404.6000061035156,13.100000381469727,42.119998931884766,540.8075561523438,6.565774440765381,263.44744873046875,3.880000114440918,369.298828125,27.480974197387695,7.393300533294678,152.89427185058594
2023-09-15,52.30461120605469,30.6981143951416,114.46866607666016,34.80119705200195,32.0,152.57821655273438,38.290000915527344,11805.9541015625,82.51992797851562,407.79998779296875,13.524999618530273,43.25,545.1795043945312,6.745487689971924,261.084716796875,3.8359999656677246,369.7337951660156,27.394500732421875,7.407930850982666,151.79092407226562
2023-09-18,51.72421646118164,29.963911056518555,110.25448608398438,34.146156311035156,31.045000076293945,151.63851928710938,38.869998931884766,11769.62890625,80.16686248779297,397.6000061035156,13.234999656677246,43.349998474121094,566.6019287109375,6.656520366668701,255.47315979003906,3.75,372.3437194824219,27.34261703491211,7.305517196655273,150.52992248535156
2023-09-19,50.94458770751953,30.352602005004883,109.37245178222656,34.11256408691406,30.549999237060547,146.7916259765625,37.0,11733.3017578125,82.19537353515625,394.20001220703125,12.949999809265137,44.34000015258789,564.416015625,6.740149974822998,258.5743103027344,3.7720000743865967,378.8684387207031,27.844158172607422,7.1689653396606445,151.94854736328125
2023-09-20,51.34306335449219,30.775850296020508,112.85159301757812,34.5744514465332,30.739999771118164,151.34178161621094,37.630001068115234,12051.154296875,84.26445770263672,400.6000061035156,13.210000038146973,45.630001068115234,596.7682495117188,6.896731853485107,274.8182373046875,3.8389999866485596,385.3931579589844,28.3975830078125,7.344532012939453,150.52992248535156
2023-09-21,51.628929138183594,30.47353172302246,109.47045135498047,34.46528244018555,29.895000457763672,146.98947143554688,37.310001373291016,11887.6884765625,81.95195007324219,396.29998779296875,13.005000114440918,44.5,581.9036865234375,6.85046911239624,266.4009094238281,3.75,383.21826171875,27.792272567749023,7.412807941436768,146.11647033691406
2023-09-22,52.66843795776367,29.87753677368164,109.2254409790039,34.641639709472656,29.825000762939453,147.08837890625,37.380001068115234,12523.3935546875,80.45896911621094,390.20001220703125,12.9399995803833,44.810001373291016,570.0994262695312,6.85758638381958,261.3800354003906,3.6689999103546143,377.5635070800781,27.61932945251465,7.188472747802734,144.69786071777344
2023-09-25,51.94944763183594,29.272899627685547,106.04031372070312,34.34770584106445,28.889999389648438,147.78079223632812,37.540000915527344,12677.779296875,79.14448547363281,381.1000061035156,12.729999542236328,42.68000030517578,569.6622924804688,6.7703986167907715,257.2452392578125,3.5989999771118164,374.0836486816406,26.892959594726562,7.008029460906982,144.22500610351562
2023-09-26,51.34306335449219,30.03301239013672,107.1673583984375,34.93556594848633,29.30500030517578,139.5707550048828,36.13999938964844,12586.962890625,80.86466979980469,388.3999938964844,12.395000457763672,42.70000076293945,566.6019287109375,6.752604961395264,261.3800354003906,3.6640000343322754,365.8190002441406,26.806488037109375,7.105566501617432,146.2740936279297
2023-09-27,50.485469818115234,29.376554489135742,106.38333129882812,34.30571365356445,30.149999618530273,133.536865234375,36.02000045776367,11914.9326171875,79.3716812133789,381.6000061035156,12.34000015258789,43.95000076293945,565.7275390625,6.693886756896973,257.9835510253906,3.627000093460083,372.7787170410156,26.028234481811523,7.110443115234375,140.284423828125
2023-09-28,50.41617202758789,29.333364486694336,109.17644500732422,34.17974853515625,31.854999542236328,122.35932922363281,34.779998779296875,11606.1611328125,79.56641387939453,382.6000061035156,11.779999732971191,44.38999938964844,563.5415649414062,6.636948108673096,258.2789306640625,3.5320000648498535,375.82354736328125,26.16659164428711,6.973891735076904,140.12681579589844
2023-09-29,50.849300384521484,29.98982810974121,109.71546173095703,34.74241256713867,32.23500061035156,123.84307098388672,35.5,11805.9541015625,81.911376953125,395.29998779296875,12.085000038146973,44.02000045776367,576.6574096679688,6.645844459533691,265.81024169921875,3.5929999351501465,377.99847412109375,26.54707145690918,7.120197296142578,141.86065673828125
2023-10-02,50.01769256591797,29.160612106323242,106.62834167480469,33.65907287597656,32.70000076293945,119.49076080322266,34.4900016784668,11351.87890625,80.28045654296875,385.1000061035156,11.649999618530273,42.83000183105469,555.672119140625,6.551539421081543,258.86962890625,3.5160000324249268,377.5635070800781,26.253063201904297,6.871478080749512,136.34385681152344
2023-10-03,50.10431671142578,29.264266967773438,105.1092758178711,33.827030181884766,31.584999084472656,127.70081329345703,34.369998931884766,11279.2275390625,79.68001556396484,378.20001220703125,11.420000076293945,42.400001525878906,551.7373657226562,6.59068489074707,257.6882629394531,3.3429999351501465,371.90875244140625,26.11470603942871,6.67152738571167,138.70819091796875
2023-10-04,49.593223571777344,29.860261917114258,104.61925506591797,34.06217575073242,31.71500015258789,125.17845153808594,34.58000183105469,11143.0048828125,81.95195007324219,395.70001220703125,11.84000015258789,43.849998474121094,550.42578125,6.740149974822998,266.25323486328125,3.3340001106262207,384.9581604003906,26.771896362304688,6.598374366760254,141.38778686523438
2023-10-05,48.571041107177734,30.050289154052734,102.90419006347656,34.095767974853516,31.024999618530273,117.46298217773438,34.88999938964844,10897.802734375,83.25019836425781,396.5,11.600000381469727,43.9900016784668,543.8678588867188,6.713459491729736,267.1392517089844,3.302999973297119,354.5094909667969,25.820701599121094,6.549605846405029,140.284423828125
2023-10-06,47.29764175415039,31.354570388793945,105.25628662109375,34.55765914916992,28.75,106.43382263183594,35.08000183105469,11079.43359375,85.88726806640625,418.0,11.430000305175781,40.58000183105469,550.8629760742188,6.654741287231445,274.96588134765625,3.234999895095825,352.7695617675781,25.99364471435547,6.25699520111084,141.38778686523438
2023-10-09,50.32954025268555,31.7000732421875,105.74630737304688,34.76760482788086,28.2450008392334,108.3626937866211,35.90999984741211,11397.2880859375,88.19976806640625,434.3999938964844,11.505000114440918,42.15999984741211,556.5465087890625,6.841572284698486,278.5100402832031,3.312999963760376,391.04791259765625,25.61316680908203,6.378916263580322,147.37745666503906
2023-10-10,52.56448745727539,33.16847229003906,107.8533935546875,35.15391540527344,28.854999542236328,111.08289337158203,36.59000015258789,11633.404296875,90.02543640136719,440.0,12.180000305175781,43.95000076293945,559.6068725585938,6.805985450744629,286.0413513183594,3.5290000438690186,394.0927429199219,26.70271873474121,6.861723899841309,148.9536895751953
2023-10-11,52.53849792480469,33.937217712402344,108.58842468261719,35.98530960083008,28.610000610351562,108.51106262207031,35.959999084472656,11469.9384765625,90.9991226196289,447.29998779296875,12.4399995803833,43.61000061035156,563.1043701171875,6.807764530181885,289.7331237792969,3.5999999046325684,401.4874572753906,27.238849639892578,7.071428298950195,150.52992248535156
2023-10-12,52.443214416503906,33.57443618774414,107.5103759765625,35.716575622558594,28.424999237060547,104.40604400634766,34.5,11451.7744140625,91.4859619140625,445.6000061035156,12.289999961853027,43.70000076293945,557.8580322265625,6.638727188110352,285.4506530761719,3.640000104904175,402.7923889160156,27.44638442993164,7.0421671867370605,151.00279235839844
2023-10-13,53.8465461730957,33.38441467285156,106.97135925292969,35.640995025634766,28.395000457763672,104.75225067138672,35.86000061035156,10970.4560546875,90.71512603759766,451.3999938964844,12.630000114440918,44.08000183105469,569.6622924804688,6.747267246246338,289.2901306152344,3.7090001106262207,420.6265869140625,27.774978637695312,7.203103542327881,152.42138671875
2023-10-16,58.43770980834961,37.14177703857422,110.25448608398438,37.79087448120117,27.8700008392334,100.5483169555664,36.599998474121094,11215.65625,102.7645034790039,490.0,12.390000343322754,44.650001525878906,557.4208984375,6.5871262550354,311.7363586425781,3.622999906539917,433.2410583496094,27.844158172607422,6.983644962310791,162.74569702148438
2023-10-17,57.606101989746094,37.228153228759766,109.66646575927734,39.47886657714844,28.875,104.20820617675781,38.349998474121094,11624.3232421875,103.7381820678711,505.0,12.890000343322754,44.20000076293945,585.8384399414062,6.617375373840332,317.6432189941406,3.7990000247955322,441.0707092285156,28.484052658081055,7.383546829223633,165.5041046142578
2023-10-18,57.56278991699219,36.122535705566406,111.03852081298828,38.69786071777344,28.899999618530273,103.26850891113281,38.630001068115234,11660.650390625,100.49256134033203,500.6000061035156,12.845000267028809,45.79999923706055,582.3408813476562,6.567553520202637,310.1119384765625,3.818000078201294,423.2364807128906,28.259225845336914,7.388423442840576,166.686279296875
2023-10-19,57.164310455322266,35.02555847167969,108.00039672851562,37.547332763671875,28.530000686645508,104.0103759765625,37.5,11778.7099609375,96.51667785644531,491.29998779296875,12.800000190734863,45.0,585.8384399414062,6.59068489074707,304.0573425292969,3.5769999027252197,415.4068298339844,27.965219497680664,6.92512321472168,162.3516387939453
2023-10-20,56.66188430786133,34.5332145690918,105.79530334472656,37.2869987487793,28.700000762939453,103.46633911132812,37.79999923706055,11624.3232421875,94.52873229980469,479.3999938964844,12.899999618530273,44.099998474121094,578.8433227539062,6.649403095245361,300.2178649902344,3.640000104904175,404.0973205566406,27.61932945251465,6.915369510650635,159.59324645996094
